id,branche,bran_4,filter,ost,gb,bges,gk3n,bhsp,bhspno,um,umx,lp,lpx,exs,exsx,exno,umpr1,pd,pz,pdpp,pddl,umneu,umunw,mneu,mneup,pzfv,pzlv,pziv,pzua,pzgp,pzao,pzmm,rek,rekp,pn,pa,pok,fuekon,fuesp,fuespx,fueint,fueext,fueexti,fueexta,fueoef,fueoefmno,iafueno,iavfueno,iavfueewr,iavfueso,iasono,ias,iasx,iainvs,iainvsx,iafues,iafuesx,iavfues,iavfuesx,iasos,iasosx,fue_bkosts,fue_bkostsx,fues,fuesx,fueoefms,fueoefmsx,iagesno,iainvno,pdz2022,pdz2023,iae2022,iae2023,iap2022,iap2022x,iap2023,iap2023x,uk1z,uk1r,uk1s,uk1l,uk2k,uk2m,uk2e,uk2i,uk3v,uk3a,uk3l,uk3r,uk4z,uk4s,uk4w,uk4b,ghvar,ghf1,ghf2,ghf3,ghe1,ghe2,ghe3,ghp1,ghp2,ghvarp,maein1,maein2,maein3,maein4,maein5
350545,Chemical,Research-intensive Industry,no,yes,,32.0577244758606,<50 employees,75<=x<=100,no,10.2001850605011,No truncation,.30434781,No truncation,.42857143,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,no,yes,no,no,yes,yes,no,x=0,yes,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,2,3,2,4,2,2,3,3,2,2,3,3,2,1,2,no,,,,,,,,,,no,no,no,no,no
350560,Metals,Other Industry,no,yes,,11.66977375745773,<50 employees,x=0,yes,.9382498100996017,No truncation,.080399998,No truncation,0,No truncation,yes,60<=x<70,no,yes,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,no,.0033167496,No truncation,.0033167496,No truncation,0,No truncation,0,No truncation,.0033167496,No truncation,,,0,No truncation,,,nein,no,not known yet,,unknown,,,,,,2,4,2,3,1,4,3,4,3,1,1,1,3,1,3,1,yes,no,yes,no,no,yes,no,yes,no,10<=x<20,no,no,no,no,no
350563,Mining,Other Industry,no,yes,Sector,11.45832374691963,<50 employees,10<=x<15,no,2.818128272891045,No truncation,.23947369,No truncation,0,No truncation,yes,30<=x<40,no,yes,no,no,,,,,no,no,yes,no,no,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,no,.0072527472,No truncation,.0072527472,No truncation,0,No truncation,0,No truncation,.0072527472,No truncation,0,No truncation,0,No truncation,,,nein,no,No,No,,,,,,,2,4,3,1,4,2,1,3,3,1,2,4,4,1,3,2,yes,yes,no,no,no,no,yes,yes,no,0<x<10,yes,no,no,yes,no
350611,Food/Tobacco,Other Industry,yes,yes,Sector,21.07110813260078,<50 employees,5<=x<10,no,1.440303593873978,No truncation,.062790699,No truncation,,,,80<=x<90,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,1,,1,1,1,,1,,1,1,1,,,1,1,1,yes,yes,no,no,no,no,no,no,no,,yes,,,,
350845,Metals,Other Industry,no,no,,45.55264234542847,<50 employees,10<=x<15,no,5.122141561508179,No truncation,.10765957,No truncation,.0029644268,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,no,no,no,no,yes,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,no,.098814227,No truncation,.098814227,No truncation,0,No truncation,0,No truncation,.098814227,No truncation,,,0,No truncation,,,nein,no,No,No,,,,,,,3,4,2,1,1,4,3,2,3,1,4,2,4,1,2,3,no,,,,,,,,,,no,no,no,no,no
350863,Furniture/Toys/Medical technology/Maintenance,Other Industry,no,no,Sector,46.35204792022705,<50 employees,10<=x<15,no,3.780267019271851,No truncation,.06990476,No truncation,.15905994,No truncation,no,50<=x<60,yes,yes,,,10<=x<15,75<=x<=100,no,x=0,no,no,yes,no,no,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,1,3,3,3,3,4,4,3,2,2,4,2,3,2,no,,,,,,,,,,no,no,no,yes,no
350866,Plastics,Other Industry,no,no,,28.23053002357483,<50 employees,5<=x<10,no,5.307339644432068,No truncation,.18799999,No truncation,.42553192,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,no,no,no,no,no,yes,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,,increase,,,,,,2,3,2,2,2,3,2,3,3,2,1,3,2,2,3,2,no,,,,,,,,,,no,no,no,no,no
350878,Wood/Paper,Other Industry,no,no,,6.01031106710434,<50 employees,x=0,yes,.8224636197090149,No truncation,.11818182,No truncation,.011538462,No truncation,no,90<=x<=100,no,yes,no,no,,,,,yes,no,no,no,no,no,yes,yes,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,1,2,1,1,1,3,2,1,1,2,4,1,2,1,no,,,,,,,,,,no,no,no,no,no
350884,Mining,Other Industry,yes,no,,16.06254816055298,<50 employees,x=0,yes,1.189818382263184,No truncation,.071428575,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,1,4,3,2,2,4,1,3,4,1,3,2,3,1,4,2,no,,,,,,,,,,no,no,no,no,no
350905,Metals,Other Industry,no,no,,63.55030310153961,<50 employees,0<x<5,no,8.112804651260376,No truncation,.12,No truncation,0,No truncation,yes,40<=x<50,yes,yes,yes,no,10<=x<15,75<=x<=100,yes,x=0,yes,no,yes,no,no,yes,yes,yes,5<=x<10,yes,yes,no,continuously,,,yes,no,,,no,,no,yes,,,yes,.0016666667,No truncation,0,No truncation,.0016666667,No truncation,0,No truncation,0,No truncation,.0013333333,No truncation,.0016666667,No truncation,,,nein,yes,not known yet,not known yet,unknown,unknown,,,,,4,2,2,3,3,4,4,4,3,4,3,2,2,4,2,3,no,,,,,,,,,,no,no,yes,yes,yes
351013,Metals,Other Industry,yes,no,Sector,7.685526737462169,<50 employees,10<=x<15,no,1.213071125030518,No truncation,.13355556,No truncation,.049916804,No truncation,no,80<=x<90,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,3,4,4,4,1,2,2,2,1,1,1,4,1,4,1,yes,yes,no,no,no,no,no,no,no,90<=x<=100,no,no,no,no,no
351019,Plastics,Other Industry,no,no,,11.63206458091736,<50 employees,20<=x<30,no,1.8094322681427,No truncation,.14,No truncation,0,No truncation,yes,50<=x<60,no,yes,no,no,,,,,no,no,no,no,no,no,yes,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,2,2,1,1,2,1,2,2,2,1,2,2,1,2,1,no,,,,,,,,,,no,no,no,no,no
351046,Energy/Water,Other Industry,yes,no,,55.81377178430557,<50 employees,5<=x<10,no,17.30854046344757,No truncation,.30000001,No truncation,0,No truncation,yes,40<=x<50,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,not known yet,,unknown,,,,,1,4,3,2,2,4,1,3,3,1,2,4,4,1,3,2,no,,,,,,,,,,yes,no,no,yes,yes
351136,Food/Tobacco,Other Industry,no,no,,126.3191075325012,50-249 employees,0<x<5,no,87.99758052825928,No truncation,.68888891,No truncation,.58064514,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,no,no,no,yes,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,no,.032258064,No truncation,.032258064,No truncation,0,No truncation,0,No truncation,.032258064,No truncation,,,0,No truncation,,,nein,no,No,No,,,,,,,1,4,2,3,4,2,1,3,3,2,1,4,4,2,1,3,yes,no,yes,no,yes,no,no,no,yes,90<=x<=100,no,no,yes,no,no
351163,Machinery,Research-intensive Industry,yes,no,Sector,32.0847864151001,<50 employees,,,5.924579214572907,No truncation,.17781481,No truncation,.049156427,No truncation,no,80<=x<90,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,2,1,4,3,4,1,3,2,3,2,1,4,1,4,2,3,no,,,,,,,,,,yes,no,no,yes,no
351229,Mining,Other Industry,yes,no,,36.6894416809082,<50 employees,5<=x<10,no,6.414919568896293,No truncation,.15121621,No truncation,.45755139,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,2,1,4,3,4,3,2,1,1,3,2,4,2,4,1,3,no,,,,,,,,,,yes,no,no,no,no
351370,Wood/Paper,Other Industry,yes,no,Sector,154.327584207058,50-249 employees,10<=x<15,no,55.36415576934814,No truncation,.34482759,No truncation,.625,No truncation,no,40<=x<50,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,3,2,1,3,2,4,4,1,2,3,2,3,4,1,yes,yes,no,no,yes,no,no,no,yes,80<=x<90,yes,no,no,yes,no
351379,Mining,Other Industry,yes,no,,371.0398119688034,>=250 employees,15<=x<20,no,136.1613988876343,No truncation,.33898306,No truncation,0,No truncation,yes,80<=x<90,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,no,,,,,,,,,,yes,yes,no,yes,no
351412,Metals,Other Industry,no,no,Sector,21.34846973419189,<50 employees,10<=x<15,no,1.690087187290191,No truncation,.073076926,No truncation,.022105264,No truncation,no,90<=x<=100,no,yes,no,no,,,,,yes,no,yes,yes,no,no,no,no,x=0,no,yes,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,,,,,,1,3,4,2,4,3,2,1,2,3,1,4,3,2,4,1,yes,yes,no,no,yes,no,no,no,yes,90<=x<=100,no,no,no,no,no
351421,14,Other Services,yes,no,,19.73412704467773,<50 employees,5<=x<10,no,6.149325588226318,No truncation,.28668001,No truncation,.31938049,No truncation,no,30<=x<40,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,2,2,1,2,1,1,2,1,1,2,2,1,1,2,no,,,,,,,,,,no,no,yes,yes,yes
351424,Wood/Paper,Other Industry,yes,no,,37.03068614006042,<50 employees,0<x<5,no,3.520763697624206,No truncation,.095076926,No truncation,.02710356,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,4,2,3,2,4,2,4,4,2,4,3,4,2,4,3,no,,,,,,,,,,yes,no,no,no,no
351562,Food/Tobacco,Other Industry,yes,no,Sector,56.67998003959656,50-249 employees,0<x<5,no,5.390543556213379,No truncation,.07157895,No truncation,0,No truncation,yes,30<=x<40,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,,,,,,,,1,,1,,,,,,yes,yes,no,no,yes,no,no,yes,no,0<x<10,no,,,yes,
351607,Energy/Water,Other Industry,yes,no,,8.356422424316406,<50 employees,x=0,yes,1.775739765167236,No truncation,.18888889,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,4,3,3,1,2,4,3,2,1,2,3,1,2,1,no,,,,,,,,,,no,no,no,no,no
351637,Plastics,Other Industry,no,no,,52.65859413146973,50-249 employees,0<x<5,no,4.248130815029144,No truncation,.077685185,No truncation,.16233611,No truncation,no,80<=x<90,no,yes,no,no,,,,,no,no,yes,no,no,no,no,yes,5<=x<10,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,,No,,,,,,,2,4,1,3,3,4,1,2,2,1,3,4,1,3,4,2,no,,,,,,,,,,yes,no,no,no,no
351763,Metals,Other Industry,no,no,,8.381284713745117,<50 employees,30<=x<50,no,1.04766058921814,No truncation,.11111111,No truncation,0,No truncation,yes,20<=x<30,no,yes,no,no,,,,,yes,no,no,no,no,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,1,no,,,,,,,,,,no,no,no,no,no
351784,Plastics,Other Industry,yes,no,Sector,3.662597862578281,<50 employees,20<=x<30,no,.0981052994728088,No truncation,.025,No truncation,,,,,no,no,no,no,,,,,no,no,no,no,no,,,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,,,1,,1,,,,1,1,1,,1,,1,no,,,,,,,,,,no,no,no,,no
351805,14,Other Services,yes,no,,3.782640695571899,<50 employees,75<=x<=100,no,3.202635788917541,No truncation,.70555556,No truncation,.47244096,No truncation,no,40<=x<50,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,no,,,,,,,,,,no,no,no,no,no
351811,Electrical equipment,Research-intensive Industry,no,no,Sector,3.538929224014282,<50 employees,50<=x<75,no,.1415571689605713,No truncation,.033333335,No truncation,.80000001,No truncation,no,90<=x<=100,yes,yes,yes,,20<=x<30,75<=x<=100,no,x=0,yes,no,no,no,yes,yes,yes,no,x=0,yes,yes,no,ocassionally,.40000001,No truncation,yes,yes,yes,no,no,,no,no,100,0,no,.1,No truncation,,,.050000001,No truncation,.02,No truncation,.029999999,No truncation,.029999999,No truncation,.07,No truncation,,,nein,,planned,planned,no change,,-2.2084999,No truncation,-2.2084999,No truncation,2,4,3,2,2,2,3,3,3,3,2,4,4,2,2,3,no,,,,,,,,,,no,no,no,no,no
351946,Mining,Other Industry,yes,no,Sector,25.01877397298813,<50 employees,x=0,yes,5.176900595426559,No truncation,.2036875,No truncation,0,No truncation,yes,40<=x<50,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,4,3,2,1,1,3,4,2,3,1,4,2,3,1,2,4,no,,,,,,,,,,no,no,no,no,no
351994,Metals,Other Industry,no,no,,42.28001534938812,50-249 employees,10<=x<15,no,5.498093196034431,No truncation,.12503846,No truncation,.69363272,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,no,no,no,yes,yes,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,2,3,2,1,2,4,1,2,2,1,2,2,1,1,1,2,yes,yes,no,no,yes,no,yes,no,yes,70<=x<80,no,no,yes,yes,no
352027,Textiles,Other Industry,yes,no,,79.94163197278976,50-249 employees,15<=x<20,no,21.08666000747681,No truncation,.2352,No truncation,.25070861,No truncation,no,60<=x<70,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,2,3,4,2,2,3,3,2,1,3,2,1,2,3,no,,,,,,,,,,yes,no,no,no,no
352144,Wood/Paper,Other Industry,yes,no,Sector,43.73697501420975,<50 employees,5<=x<10,no,3.80009782910347,No truncation,.080303028,No truncation,.049056605,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,4,2,3,3,4,1,2,2,1,3,4,4,2,3,1,no,,,,,,,,,,no,no,no,no,no
352192,Food/Tobacco,Other Industry,no,no,,64.91256788372993,50-249 employees,0<x<5,no,4.140369194746017,No truncation,.049166668,No truncation,0,No truncation,yes,70<=x<80,no,yes,no,no,,,,,no,no,no,yes,no,yes,yes,no,x=0,yes,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,1,4,2,3,2,3,4,1,2,3,4,1,1,3,2,4,no,,,,,,,,,,no,no,yes,yes,no
352198,Mining,Other Industry,yes,no,,21.59933030605316,<50 employees,x=0,yes,5.06041452884674,No truncation,.205,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,2,2,2,1,4,1,2,4,1,1,4,4,2,2,2,no,,,,,,,,,,no,no,no,no,no
352210,Metals,Other Industry,no,no,Sector,195.2580993175507,>=250 employees,5<=x<10,no,45.97820687294006,No truncation,.23192771,No truncation,.59740257,No truncation,no,60<=x<70,yes,yes,yes,yes,5<=x<10,75<=x<=100,yes,0<x<5,yes,,yes,,,yes,,yes,0<x<5,yes,no,no,continuously,.01529052,No truncation,yes,yes,yes,no,yes,no,no,no,50,50,no,.014285714,No truncation,.01038961,No truncation,.0077922079,No truncation,.0012987013,No truncation,.0051948051,No truncation,.0025974025,No truncation,.0090909088,No truncation,.00090909092,No truncation,nein,no,planned,planned,no change,,6.6816363,No truncation,6.6816363,No truncation,1,3,4,2,4,3,1,2,3,2,1,4,4,3,2,1,yes,yes,no,no,yes,no,yes,no,yes,10<=x<20,yes,no,no,no,no
352279,14,Other Services,yes,no,Sector,1.434745073318481,<50 employees,75<=x<=100,no,.0215211760997772,No truncation,.015,No truncation,0,No truncation,yes,80<=x<90,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,no,no,no,never,0,No truncation,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,1,,,1,,,,,,,1,,,no,,,,,,,,,,no,no,no,no,no
352312,Machinery,Research-intensive Industry,no,no,Sector,706.3448956012726,>=250 employees,15<=x<20,no,134.0358933477402,No truncation,.18222094,No truncation,.14011018,No truncation,no,30<=x<40,yes,yes,yes,,5<=x<10,75<=x<=100,no,x=0,yes,no,yes,yes,no,no,no,yes,0<x<5,yes,yes,yes,continuously,.010090818,No truncation,yes,yes,yes,no,no,,no,no,100,0,no,.015953034,No truncation,.0031906068,No truncation,.010635356,No truncation,.0015953034,No truncation,.0031906068,No truncation,.0074447491,No truncation,.01223066,No truncation,,,nein,no,planned,planned,no change,no change,95.583,No truncation,95.583,No truncation,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,yes,no,yes,no,yes,yes,yes,yes,no,0<x<10,yes,no,no,yes,yes
352405,Electrical equipment,Research-intensive Industry,yes,no,,20.81802940368652,<50 employees,x=0,yes,1.747278743743897,No truncation,.067611113,No truncation,.13557929,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,2,3,2,3,1,4,4,1,2,3,3,1,4,2,no,,,,,,,,,,no,no,no,yes,no
352465,Textiles,Other Industry,no,yes,,47.59708154201508,<50 employees,15<=x<20,no,3.520947746276855,No truncation,.06328889,No truncation,.20435393,No truncation,no,30<=x<40,no,yes,no,no,,,,,no,no,no,no,no,no,yes,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,2,4,2,1,2,4,2,4,3,1,3,4,1,1,1,4,no,,,,,,,,,,no,no,no,no,no
352492,Metals,Other Industry,yes,yes,Sector,65.16516607999802,50-249 employees,10<=x<15,no,9.961554050445557,No truncation,.14634146,No truncation,.090166666,No truncation,no,80<=x<90,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,2,2,2,3,2,3,3,1,1,2,3,1,2,1,no,,,,,,,,,,no,no,no,yes,no
352504,Wood/Paper,Other Industry,yes,yes,,50.69977158308029,<50 employees,0<x<5,no,7.122950517773629,No truncation,.13463889,No truncation,.044151023,No truncation,no,50<=x<60,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,no,,,,,,,,,,no,no,no,no,no
352681,Electrical equipment,Research-intensive Industry,no,no,,97.61642664670944,50-249 employees,30<=x<50,no,25.02985298633575,No truncation,.25,No truncation,.47999999,No truncation,no,30<=x<40,yes,yes,yes,yes,30<=x<50,50<=x<75,yes,5<=x<10,no,no,yes,yes,no,no,yes,no,x=0,yes,no,no,continuously,.051282052,No truncation,yes,no,,,yes,no,no,yes,,,yes,,,0,No truncation,.024,No truncation,0,No truncation,0,No truncation,.012,No truncation,.024,No truncation,.0060000001,No truncation,,yes,planned,not known yet,no change,no change,,,,,2,3,4,2,3,3,2,3,3,2,2,3,1,3,,2,yes,yes,yes,no,yes,no,yes,yes,no,x=0,no,no,yes,no,yes
352684,Furniture/Toys/Medical technology/Maintenance,Other Industry,no,no,Sector,68.65748137235641,50-249 employees,15<=x<20,no,9.415883159637451,No truncation,.13090909,No truncation,.18055555,No truncation,no,50<=x<60,yes,yes,yes,,20<=x<30,75<=x<=100,no,x=0,no,yes,yes,yes,yes,yes,yes,no,x=0,yes,no,no,continuously,.095238097,No truncation,yes,yes,yes,no,yes,no,,,,,,.0069444445,No truncation,0,No truncation,,,,,,,,,,,.0055555557,No truncation,nein,yes,planned,planned,no change,,95.583,No truncation,95.583,No truncation,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,yes,yes,no,no,yes,yes,no,yes,yes,10<=x<20,no,no,yes,yes,no
352756,Wood/Paper,Other Industry,yes,no,Sector,15.86697167158127,<50 employees,5<=x<10,no,2.012396407127381,No truncation,.11818182,No truncation,0,No truncation,yes,,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,no,no,no,ocassionally,.048780486,No truncation,yes,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,not known yet,,,,,,,,1,,,,,,,,,,1,,,,1,,no,,,,,,,,,,,,,yes,
352786,Retail/Automobile,Research-intensive Industry,no,no,,105.7554996013641,50-249 employees,5<=x<10,no,44.23759460449219,No truncation,.41025642,No truncation,.71875,No truncation,no,80<=x<90,yes,yes,yes,no,10<=x<15,75<=x<=100,yes,10<=x<15,yes,no,no,no,no,no,no,yes,0<x<5,no,no,yes,continuously,.039215688,No truncation,yes,yes,yes,no,no,,no,no,100,0,yes,.034375001,No truncation,.0015625,No truncation,.03125,No truncation,.003125,No truncation,0,No truncation,.021875,No truncation,.034375001,No truncation,,,nein,no,planned,planned,no change,no change,95.583,No truncation,95.583,No truncation,1,4,3,2,4,3,2,1,2,3,1,4,1,4,2,3,no,,,,,,,,,,no,no,yes,yes,no
352807,Mining,Other Industry,yes,no,Sector,2.372472763061523,<50 employees,x=0,yes,1.2455482006073,No truncation,.52499998,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,no,,,,,,,,,,no,no,no,no,no
